MIX,FILE_W,VOICE_W,DATASET,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
s10s11,0.35,0.075,yue,124,124,108,124,0.12228260869565216,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8711436418887332,,
s10s11,0.35,0.075,combined,1600,1600,1150,1150,0.15817435897435894,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8356954292084727,0.9742396135265701,0.8495498476402825
s10s11,0.35,0.1,dev,400,400,350,350,0.2229090909090909,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7765454545454545,0.9947428571428572,0.7983651948051949
s10s11,0.35,0.1,factorial,400,400,350,350,0.19236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7975324675324675,0.9958571428571428,0.8173649350649351
s10s11,0.35,0.1,phone,1200,1200,800,800,0.14,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8567499999999999,0.9703312500000001,0.868108125
s10s11,0.35,0.1,yue,124,124,108,124,0.12228260869565216,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8711436418887332,,
s10s11,0.35,0.1,combined,1600,1600,1150,1150,0.15817435897435894,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8356954292084727,0.9742396135265701,0.8495498476402825
s10s11,0.35,0.15,dev,400,400,350,350,0.2229090909090909,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7776883116883117,0.9947428571428572,0.7993937662337662
s10s11,0.35,0.15,factorial,400,400,350,350,0.19236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7986753246753246,0.9958571428571428,0.8183935064935065
s10s11,0.35,0.15,phone,1200,1200,800,800,0.14,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.85775,0.9703312500000001,0.8690081250000001
s10s11,0.35,0.15,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.15,combined,1600,1600,1150,1150,0.15817435897435894,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8356954292084727,0.9742396135265701,0.8495498476402825
s10s11,0.35,0.2,dev,400,400,350,350,0.2229090909090909,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7811168831168831,0.9947428571428572,0.8024794805194806
s10s11,0.35,0.2,factorial,400,400,350,350,0.19236363636363638,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7998181818181818,0.9958571428571428,0.8194220779220779
s10s11,0.35,0.2,phone,1200,1200,800,800,0.14,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.85775,0.9703312500000001,0.8690081250000001
s10s11,0.35,0.2,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.2,combined,1600,1600,1150,1150,0.15817435897435894,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8360432552954292,0.9742396135265701,0.8498628911185433
s10s11,0.35,0.25,dev,400,400,350,350,0.2229090909090909,0.2571428571428571,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7822597402597402,0.9947428571428572,0.803508051948052
s10s11,0.35,0.25,factorial,400,400,350,350,0.19236363636363638,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7998181818181818,0.9958571428571428,0.8194220779220779
s10s11,0.35,0.25,phone,1200,1200,800,800,0.14,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.85775,0.9703312500000001,0.8690081250000001
s10s11,0.35,0.25,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.25,combined,1600,1600,1150,1150,0.15817435897435894,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8363910813823858,0.9742396135265701,0.8501759345968043
s10s11,0.35,0.3,dev,400,400,350,350,0.2229090909090909,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7811168831168831,0.9947428571428572,0.8024794805194806
s10s11,0.35,0.3,factorial,400,400,350,350,0.19236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7986753246753246,0.9958571428571428,0.8183935064935065
s10s11,0.35,0.3,phone,1200,1200,800,800,0.14,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.85825,0.9703312500000001,0.8694581250000001
s10s11,0.35,0.3,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.3,combined,1600,1600,1150,1150,0.15817435897435894,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8367389074693423,0.9742396135265701,0.8504889780750651
s10s11,0.35,0.35,dev,400,400,350,350,0.2229090909090909,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7811168831168831,0.9947428571428572,0.8024794805194806
s10s11,0.35,0.35,factorial,400,400,350,350,0.19236363636363638,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7986753246753246,0.9958571428571428,0.8183935064935065
s10s11,0.35,0.35,phone,1200,1200,800,800,0.14,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.85825,0.9703312500000001,0.8694581250000001
s10s11,0.35,0.35,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.35,combined,1600,1600,1150,1150,0.15817435897435894,0.1791304347826087,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8370867335562988,0.9742396135265701,0.8508020215533261
s10s11,0.35,0.4,dev,400,400,350,350,0.2229090909090909,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.779974025974026,0.9947428571428572,0.8014509090909091
s10s11,0.35,0.4,factorial,400,400,350,350,0.19236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7975324675324675,0.9958571428571428,0.8173649350649351
s10s11,0.35,0.4,phone,1200,1200,800,800,0.14,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.85825,0.9703312500000001,0.8694581250000001
s10s11,0.35,0.4,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.4,combined,1600,1600,1150,1150,0.15817435897435894,0.17565217391304344,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8377823857302118,0.9742396135265701,0.8514281085098476
s10s11,0.4,0.0,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s10s11,0.4,0.0,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.4,0.0,phone,1200,1200,800,800,0.13171428571428573,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8593928571428571,0.9703312500000001,0.8704866964285715
s10s11,0.4,0.0,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.0,combined,1600,1600,1150,1150,0.15686153846153847,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8356561872909699,0.9742396135265701,0.8495145299145299
s10s11,0.4,0.025,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s10s11,0.4,0.025,factorial,400,400,350,350,0.19999999999999998,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7925714285714285,0.9958571428571428,0.8129
s10s11,0.4,0.025,phone,1200,1200,800,800,0.13171428571428573,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8598928571428572,0.9703312500000001,0.8709366964285716
s10s11,0.4,0.025,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.025,combined,1600,1600,1150,1150,0.15686153846153847,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8356561872909699,0.9742396135265701,0.8495145299145299
s10s11,0.4,0.05,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s10s11,0.4,0.05,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.4,0.05,phone,1200,1200,800,800,0.13171428571428573,0.16249999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8603928571428572,0.9703312500000001,0.8713866964285716
s10s11,0.4,0.05,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.05,combined,1600,1600,1150,1150,0.15686153846153847,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.836351839464883,0.9742396135265701,0.8501406168710517
s10s11,0.4,0.075,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s10s11,0.4,0.075,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.4,0.075,phone,1200,1200,800,800,0.13171428571428573,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8608928571428571,0.9703312500000001,0.8718366964285715
s10s11,0.4,0.075,yue,124,124,108,124,0.12228260869565216,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8711436418887332,,
s10s11,0.4,0.075,combined,1600,1600,1150,1150,0.15686153846153847,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.836351839464883,0.9742396135265701,0.8501406168710517
s10s11,0.4,0.1,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s10s11,0.4,0.1,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.4,0.1,phone,1200,1200,800,800,0.13171428571428573,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8608928571428571,0.9703312500000001,0.8718366964285715
s10s11,0.4,0.1,yue,124,124,108,124,0.12228260869565216,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8711436418887332,,
s10s11,0.4,0.1,combined,1600,1600,1150,1150,0.15686153846153847,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.836351839464883,0.9742396135265701,0.8501406168710517
s10s11,0.4,0.15,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s10s11,0.4,0.15,factorial,400,400,350,350,0.19999999999999998,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7948571428571429,0.9958571428571428,0.8149571428571429
s10s11,0.4,0.15,phone,1200,1200,800,800,0.13171428571428573,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8618928571428572,0.9703312500000001,0.8727366964285715
s10s11,0.4,0.15,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.15,combined,1600,1600,1150,1150,0.15686153846153847,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.836351839464883,0.9742396135265701,0.8501406168710517
s10s11,0.4,0.2,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s10s11,0.4,0.2,factorial,400,400,350,350,0.19999999999999998,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.796,0.9958571428571428,0.8159857142857143
s10s11,0.4,0.2,phone,1200,1200,800,800,0.13171428571428573,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8618928571428572,0.9703312500000001,0.8727366964285715
s10s11,0.4,0.2,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.2,combined,1600,1600,1150,1150,0.15686153846153847,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8366996655518395,0.9742396135265701,0.8504536603493127
s10s11,0.4,0.25,dev,400,400,350,350,0.21527272727272728,0.2571428571428571,0.18285714285714283,0.9962285714285715,0.993257142857143,0.786077922077922,0.9947428571428572,0.8069444155844155
s10s11,0.4,0.25,factorial,400,400,350,350,0.19999999999999998,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.796,0.9958571428571428,0.8159857142857143
s10s11,0.4,0.25,phone,1200,1200,800,800,0.13171428571428573,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8618928571428572,0.9703312500000001,0.8727366964285715
s10s11,0.4,0.25,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.25,combined,1600,1600,1150,1150,0.15686153846153847,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.837047491638796,0.9742396135265701,0.8507667038275735
s10s11,0.4,0.3,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s10s11,0.4,0.3,factorial,400,400,350,350,0.19999999999999998,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7948571428571429,0.9958571428571428,0.8149571428571429
s10s11,0.4,0.3,phone,1200,1200,800,800,0.13171428571428573,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8623928571428572,0.9703312500000001,0.8731866964285715
s10s11,0.4,0.3,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.3,combined,1600,1600,1150,1150,0.15686153846153847,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8373953177257525,0.9742396135265701,0.8510797473058342
s10s11,0.4,0.35,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s10s11,0.4,0.35,factorial,400,400,350,350,0.19999999999999998,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7948571428571429,0.9958571428571428,0.8149571428571429
s10s11,0.4,0.35,phone,1200,1200,800,800,0.13171428571428573,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8623928571428572,0.9703312500000001,0.8731866964285715
s10s11,0.4,0.35,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.35,combined,1600,1600,1150,1150,0.15686153846153847,0.1791304347826087,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.837743143812709,0.9742396135265701,0.851392790784095
s10s11,0.4,0.4,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s10s11,0.4,0.4,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.4,0.4,phone,1200,1200,800,800,0.13171428571428573,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8623928571428572,0.9703312500000001,0.8731866964285715
s10s11,0.4,0.4,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.4,0.4,combined,1600,1600,1150,1150,0.15686153846153847,0.17565217391304344,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8384387959866221,0.9742396135265701,0.8520188777406168
all,0.0,0.0,dev,400,400,350,350,0.21709090909090906,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7794545454545455,0.9947428571428572,0.8009833766233767
all,0.0,0.0,factorial,400,400,350,350,0.21709090909090906,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7851688311688312,0.9958571428571428,0.8062376623376624
all,0.0,0.0,phone,1200,1200,800,800,0.16828571428571432,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8411071428571428,0.9703312500000001,0.8540295535714286
all,0.0,0.0,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
all,0.0,0.0,combined,1600,1600,1150,1150,0.18065641025641022,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.823758751393534,0.9742396135265701,0.8388068376068376
all,0.0,0.025,dev,400,400,350,350,0.21709090909090906,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7805974025974026,0.9947428571428572,0.8020119480519481
all,0.0,0.025,factorial,400,400,350,350,0.21709090909090906,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7840259740259741,0.9958571428571428,0.805209090909091
all,0.0,0.025,phone,1200,1200,800,800,0.16828571428571432,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8416071428571428,0.9703312500000001,0.8544795535714286
