ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION
voice_0113__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0113,resample8k,asvspoof_voice_v1,A17,,,traditional_vocoder,LA_0030,5.688
voice_0113__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0113,g711_ulaw,asvspoof_voice_v1,A17,,,traditional_vocoder,LA_0030,5.688
voice_0113__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0113,g726_24k,asvspoof_voice_v1,A17,,,traditional_vocoder,LA_0030,5.688
voice_0113__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0113,opus_nb_8k,asvspoof_voice_v1,A17,,,traditional_vocoder,LA_0030,5.688
voice_0114__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_m4a,,,,voice_0114,resample8k,asvspoof_voice_v1,Task1-team22,,,neural_vocoder_nonautoregressive,TEM1,4.8
voice_0114__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,low_m4a,,,,voice_0114,g711_ulaw,asvspoof_voice_v1,Task1-team22,,,neural_vocoder_nonautoregressive,TEM1,4.8
voice_0114__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,low_m4a,,,,voice_0114,g726_24k,asvspoof_voice_v1,Task1-team22,,,neural_vocoder_nonautoregressive,TEM1,4.8
voice_0114__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_m4a,,,,voice_0114,opus_nb_8k,asvspoof_voice_v1,Task1-team22,,,neural_vocoder_nonautoregressive,TEM1,4.8
voice_0115__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0115,resample8k,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TGF1,4.5029375
voice_0115__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0115,g711_ulaw,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TGF1,4.5029375
voice_0115__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0115,g726_24k,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TGF1,4.5029375
voice_0115__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0115,opus_nb_8k,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TGF1,4.5029375
voice_0116__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0116,resample8k,asvspoof_voice_v1,Task2-team03,,,neural_vocoder_autoregressive,TFM1,4.096
voice_0116__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0116,g711_ulaw,asvspoof_voice_v1,Task2-team03,,,neural_vocoder_autoregressive,TFM1,4.096
voice_0116__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0116,g726_24k,asvspoof_voice_v1,Task2-team03,,,neural_vocoder_autoregressive,TFM1,4.096
voice_0116__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0116,opus_nb_8k,asvspoof_voice_v1,Task2-team03,,,neural_vocoder_autoregressive,TFM1,4.096
voice_0117__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0117,resample8k,asvspoof_voice_v1,SPO-N17,,,neural_vocoder_autoregressive,VCC2TF2,4.29525
voice_0117__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0117,g711_ulaw,asvspoof_voice_v1,SPO-N17,,,neural_vocoder_autoregressive,VCC2TF2,4.29525
voice_0117__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0117,g726_24k,asvspoof_voice_v1,SPO-N17,,,neural_vocoder_autoregressive,VCC2TF2,4.29525
voice_0117__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0117,opus_nb_8k,asvspoof_voice_v1,SPO-N17,,,neural_vocoder_autoregressive,VCC2TF2,4.29525
voice_0118__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0118,resample8k,asvspoof_voice_v1,Task1-team10,,,neural_vocoder_autoregressive,TEM1,4.4
voice_0118__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0118,g711_ulaw,asvspoof_voice_v1,Task1-team10,,,neural_vocoder_autoregressive,TEM1,4.4
voice_0118__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0118,g726_24k,asvspoof_voice_v1,Task1-team10,,,neural_vocoder_autoregressive,TEM1,4.4
voice_0118__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0118,opus_nb_8k,asvspoof_voice_v1,Task1-team10,,,neural_vocoder_autoregressive,TEM1,4.4
voice_0119__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0119,resample8k,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.416
voice_0119__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0119,g711_ulaw,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.416
voice_0119__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0119,g726_24k,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.416
voice_0119__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0119,opus_nb_8k,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.416
voice_0120__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0120,resample8k,asvspoof_voice_v1,HUB-N09,,,traditional_vocoder,VCC2TF2,4.488
voice_0120__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0120,g711_ulaw,asvspoof_voice_v1,HUB-N09,,,traditional_vocoder,VCC2TF2,4.488
voice_0120__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0120,g726_24k,asvspoof_voice_v1,HUB-N09,,,traditional_vocoder,VCC2TF2,4.488
voice_0120__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0120,opus_nb_8k,asvspoof_voice_v1,HUB-N09,,,traditional_vocoder,VCC2TF2,4.488
voice_0121__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0121,resample8k,asvspoof_voice_v1,HUB-N06,,,traditional_vocoder,VCC2TF2,4.088
voice_0121__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0121,g711_ulaw,asvspoof_voice_v1,HUB-N06,,,traditional_vocoder,VCC2TF2,4.088
voice_0121__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0121,g726_24k,asvspoof_voice_v1,HUB-N06,,,traditional_vocoder,VCC2TF2,4.088
voice_0121__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0121,opus_nb_8k,asvspoof_voice_v1,HUB-N06,,,traditional_vocoder,VCC2TF2,4.088
voice_0122__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0122,resample8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.5150625
voice_0122__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0122,g711_ulaw,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.5150625
voice_0122__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0122,g726_24k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.5150625
voice_0122__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0122,opus_nb_8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.5150625
voice_0123__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0123,resample8k,asvspoof_voice_v1,Task2-team10,,,neural_vocoder_autoregressive,TMM1,5.44
voice_0123__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0123,g711_ulaw,asvspoof_voice_v1,Task2-team10,,,neural_vocoder_autoregressive,TMM1,5.44
voice_0123__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0123,g726_24k,asvspoof_voice_v1,Task2-team10,,,neural_vocoder_autoregressive,TMM1,5.44
voice_0123__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0123,opus_nb_8k,asvspoof_voice_v1,Task2-team10,,,neural_vocoder_autoregressive,TMM1,5.44
voice_0124__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0124,resample8k,asvspoof_voice_v1,Task2-team25,,,neural_vocoder_autoregressive,TFF1,4.864
voice_0124__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0124,g711_ulaw,asvspoof_voice_v1,Task2-team25,,,neural_vocoder_autoregressive,TFF1,4.864
voice_0124__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0124,g726_24k,asvspoof_voice_v1,Task2-team25,,,neural_vocoder_autoregressive,TFF1,4.864
voice_0124__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0124,opus_nb_8k,asvspoof_voice_v1,Task2-team25,,,neural_vocoder_autoregressive,TFF1,4.864
voice_0125__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0125,resample8k,asvspoof_voice_v1,Task2-team28,,,neural_vocoder_autoregressive,TGM1,4.725
voice_0125__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0125,g711_ulaw,asvspoof_voice_v1,Task2-team28,,,neural_vocoder_autoregressive,TGM1,4.725
voice_0125__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0125,g726_24k,asvspoof_voice_v1,Task2-team28,,,neural_vocoder_autoregressive,TGM1,4.725
voice_0125__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0125,opus_nb_8k,asvspoof_voice_v1,Task2-team28,,,neural_vocoder_autoregressive,TGM1,4.725
voice_0126__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0126,resample8k,asvspoof_voice_v1,Task2-team11,,,neural_vocoder_autoregressive,TFM1,4.3900625
voice_0126__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0126,g711_ulaw,asvspoof_voice_v1,Task2-team11,,,neural_vocoder_autoregressive,TFM1,4.3900625
voice_0126__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0126,g726_24k,asvspoof_voice_v1,Task2-team11,,,neural_vocoder_autoregressive,TFM1,4.3900625
voice_0126__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_mp3,,,,voice_0126,opus_nb_8k,asvspoof_voice_v1,Task2-team11,,,neural_vocoder_autoregressive,TFM1,4.3900625
voice_0127__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0127,resample8k,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TFM1,4.392
voice_0127__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0127,g711_ulaw,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TFM1,4.392
voice_0127__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0127,g726_24k,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TFM1,4.392
voice_0127__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0127,opus_nb_8k,asvspoof_voice_v1,Task2-team33,,,neural_vocoder_nonautoregressive,TFM1,4.392
voice_0128__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0128,resample8k,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TM1,4.544
voice_0128__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0128,g711_ulaw,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TM1,4.544
voice_0128__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0128,g726_24k,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TM1,4.544
voice_0128__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0128,opus_nb_8k,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TM1,4.544
voice_0129__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0129,resample8k,asvspoof_voice_v1,HUB-N03,,,unknown,VCC2TF2,4.352
voice_0129__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0129,g711_ulaw,asvspoof_voice_v1,HUB-N03,,,unknown,VCC2TF2,4.352
voice_0129__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0129,g726_24k,asvspoof_voice_v1,HUB-N03,,,unknown,VCC2TF2,4.352
voice_0129__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0129,opus_nb_8k,asvspoof_voice_v1,HUB-N03,,,unknown,VCC2TF2,4.352
voice_0130__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0130,resample8k,asvspoof_voice_v1,HUB-B00,,,unknown,VCC2TF1,4.48
voice_0130__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0130,g711_ulaw,asvspoof_voice_v1,HUB-B00,,,unknown,VCC2TF1,4.48
voice_0130__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0130,g726_24k,asvspoof_voice_v1,HUB-B00,,,unknown,VCC2TF1,4.48
voice_0130__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0130,opus_nb_8k,asvspoof_voice_v1,HUB-B00,,,unknown,VCC2TF1,4.48
voice_0131__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0131,resample8k,asvspoof_voice_v1,Task1-team24,,,neural_vocoder_autoregressive,TEM2,4.84
voice_0131__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0131,g711_ulaw,asvspoof_voice_v1,Task1-team24,,,neural_vocoder_autoregressive,TEM2,4.84
voice_0131__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0131,g726_24k,asvspoof_voice_v1,Task1-team24,,,neural_vocoder_autoregressive,TEM2,4.84
voice_0131__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0131,opus_nb_8k,asvspoof_voice_v1,Task1-team24,,,neural_vocoder_autoregressive,TEM2,4.84
voice_0132__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0132,resample8k,asvspoof_voice_v1,SPO-N10,,,neural_vocoder_autoregressive,VCC2TF1,4.096
voice_0132__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0132,g711_ulaw,asvspoof_voice_v1,SPO-N10,,,neural_vocoder_autoregressive,VCC2TF1,4.096
voice_0132__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0132,g726_24k,asvspoof_voice_v1,SPO-N10,,,neural_vocoder_autoregressive,VCC2TF1,4.096
voice_0132__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0132,opus_nb_8k,asvspoof_voice_v1,SPO-N10,,,neural_vocoder_autoregressive,VCC2TF1,4.096
voice_0133__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0133,resample8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.224
voice_0133__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0133,g711_ulaw,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.224
voice_0133__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0133,g726_24k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.224
voice_0133__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0133,opus_nb_8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM1,4.224
voice_0134__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0134,resample8k,asvspoof_voice_v1,A19,,,traditional_vocoder,LA_0036,4.024
voice_0134__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0134,g711_ulaw,asvspoof_voice_v1,A19,,,traditional_vocoder,LA_0036,4.024
voice_0134__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0134,g726_24k,asvspoof_voice_v1,A19,,,traditional_vocoder,LA_0036,4.024
voice_0134__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,asvspoof,high_ogg,,,,voice_0134,opus_nb_8k,asvspoof_voice_v1,A19,,,traditional_vocoder,LA_0036,4.024
voice_0135__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0135,resample8k,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.352
voice_0135__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0135,g711_ulaw,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.352
voice_0135__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0135,g726_24k,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.352
voice_0135__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0135,opus_nb_8k,asvspoof_voice_v1,Task1-team32,,,neural_vocoder_autoregressive,TEM1,4.352
voice_0136__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0136,resample8k,asvspoof_voice_v1,Task1-team18,,,unknown,TEM1,4.072
voice_0136__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0136,g711_ulaw,asvspoof_voice_v1,Task1-team18,,,unknown,TEM1,4.072
voice_0136__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0136,g726_24k,asvspoof_voice_v1,Task1-team18,,,unknown,TEM1,4.072
voice_0136__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0136,opus_nb_8k,asvspoof_voice_v1,Task1-team18,,,unknown,TEM1,4.072
voice_0137__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0137,resample8k,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TF1,4.224
voice_0137__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0137,g711_ulaw,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TF1,4.224
voice_0137__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0137,g726_24k,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TF1,4.224
voice_0137__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0137,opus_nb_8k,asvspoof_voice_v1,HUB-N13,,,traditional_vocoder,VCC2TF1,4.224
voice_0138__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0138,resample8k,asvspoof_voice_v1,HUB-N04,,,traditional_vocoder,VCC2TM1,5.44
voice_0138__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0138,g711_ulaw,asvspoof_voice_v1,HUB-N04,,,traditional_vocoder,VCC2TM1,5.44
voice_0138__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0138,g726_24k,asvspoof_voice_v1,HUB-N04,,,traditional_vocoder,VCC2TM1,5.44
voice_0138__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0138,opus_nb_8k,asvspoof_voice_v1,HUB-N04,,,traditional_vocoder,VCC2TM1,5.44
voice_0139__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0139,resample8k,asvspoof_voice_v1,Task1-team03,,,neural_vocoder_autoregressive,TEM2,4.104
voice_0139__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0139,g711_ulaw,asvspoof_voice_v1,Task1-team03,,,neural_vocoder_autoregressive,TEM2,4.104
voice_0139__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0139,g726_24k,asvspoof_voice_v1,Task1-team03,,,neural_vocoder_autoregressive,TEM2,4.104
voice_0139__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0139,opus_nb_8k,asvspoof_voice_v1,Task1-team03,,,neural_vocoder_autoregressive,TEM2,4.104
voice_0140__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0140,resample8k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.52
voice_0140__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0140,g711_ulaw,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.52
voice_0140__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0140,g726_24k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.52
voice_0140__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_ogg,,,,voice_0140,opus_nb_8k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.52
voice_0141__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0141,resample8k,asvspoof_voice_v1,A13,,,traditional_vocoder,LA_0043,5.5714375
voice_0141__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0141,g711_ulaw,asvspoof_voice_v1,A13,,,traditional_vocoder,LA_0043,5.5714375
voice_0141__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0141,g726_24k,asvspoof_voice_v1,A13,,,traditional_vocoder,LA_0043,5.5714375
voice_0141__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0141,opus_nb_8k,asvspoof_voice_v1,A13,,,traditional_vocoder,LA_0043,5.5714375
voice_0142__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0142,resample8k,asvspoof_voice_v1,A12,,,neural_vocoder_autoregressive,LA_0019,4.672
voice_0142__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0142,g711_ulaw,asvspoof_voice_v1,A12,,,neural_vocoder_autoregressive,LA_0019,4.672
voice_0142__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0142,g726_24k,asvspoof_voice_v1,A12,,,neural_vocoder_autoregressive,LA_0019,4.672
voice_0142__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0142,opus_nb_8k,asvspoof_voice_v1,A12,,,neural_vocoder_autoregressive,LA_0019,4.672
voice_0143__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0143,resample8k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.245125
voice_0143__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0143,g711_ulaw,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.245125
voice_0143__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0143,g726_24k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.245125
voice_0143__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0143,opus_nb_8k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,4.245125
voice_0144__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0144,resample8k,asvspoof_voice_v1,Task2-team23,,,neural_vocoder_autoregressive,TGF1,4.16
voice_0144__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0144,g711_ulaw,asvspoof_voice_v1,Task2-team23,,,neural_vocoder_autoregressive,TGF1,4.16
voice_0144__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0144,g726_24k,asvspoof_voice_v1,Task2-team23,,,neural_vocoder_autoregressive,TGF1,4.16
voice_0144__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0144,opus_nb_8k,asvspoof_voice_v1,Task2-team23,,,neural_vocoder_autoregressive,TGF1,4.16
