ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,VOICE_FAKE_PROB,VOICE_BACKGROUND_LABEL_UNVERIFIED
pmv3_0093__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_6960912,FM_stable_audio_open_614LdgrE13A,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0093__clean.flac,sequential,RF,sequential__RF,clean,,LA_0054,fmc:614LdgrE13A,0.0,music_first,12.899,,,,,,pmv3_0093,,,,,,,,,,,pmv3_0093,RS_ASVspoof_LA_E_6960912,unmixed_dataset/eval/RS_ASVspoof_LA_E_6960912.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_614LdgrE13A,unmixed_dataset/eval/FM_stable_audio_open_614LdgrE13A.wav,0.0,MixFake_official_eval,strict,RF,sequential,clean,bonafide,stable_audio_open,0.039464302361011505,True
pmv3_0093__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_6960912,FM_stable_audio_open_614LdgrE13A,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0093__g711_ulaw.flac,sequential,RF,sequential__RF,g711_ulaw,,LA_0054,fmc:614LdgrE13A,0.0,music_first,12.899,,,,,,pmv3_0093,,,,,,,,,,,pmv3_0093,RS_ASVspoof_LA_E_6960912,unmixed_dataset/eval/RS_ASVspoof_LA_E_6960912.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_614LdgrE13A,unmixed_dataset/eval/FM_stable_audio_open_614LdgrE13A.wav,0.0,MixFake_official_eval,strict,RF,sequential,g711_ulaw,bonafide,stable_audio_open,0.18006238341331482,True
pmv3_0093__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_6960912,FM_stable_audio_open_614LdgrE13A,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0093__g722_wb.flac,sequential,RF,sequential__RF,g722_wb,,LA_0054,fmc:614LdgrE13A,0.0,music_first,12.899,,,,,,pmv3_0093,,,,,,,,,,,pmv3_0093,RS_ASVspoof_LA_E_6960912,unmixed_dataset/eval/RS_ASVspoof_LA_E_6960912.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_614LdgrE13A,unmixed_dataset/eval/FM_stable_audio_open_614LdgrE13A.wav,0.0,MixFake_official_eval,strict,RF,sequential,g722_wb,bonafide,stable_audio_open,0.06723000109195709,True
pmv3_0093__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_6960912,FM_stable_audio_open_614LdgrE13A,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0093__opus_nb_8k.flac,sequential,RF,sequential__RF,opus_nb_8k,,LA_0054,fmc:614LdgrE13A,0.0,music_first,12.899,,,,,,pmv3_0093,,,,,,,,,,,pmv3_0093,RS_ASVspoof_LA_E_6960912,unmixed_dataset/eval/RS_ASVspoof_LA_E_6960912.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_614LdgrE13A,unmixed_dataset/eval/FM_stable_audio_open_614LdgrE13A.wav,0.0,MixFake_official_eval,strict,RF,sequential,opus_nb_8k,bonafide,stable_audio_open,0.7084493041038513,True
pmv3_0093__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_6960912,FM_stable_audio_open_614LdgrE13A,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0093__transcode_g711_opus.flac,sequential,RF,sequential__RF,transcode_g711_opus,,LA_0054,fmc:614LdgrE13A,0.0,music_first,12.899,,,,,,pmv3_0093,,,,,,,,,,,pmv3_0093,RS_ASVspoof_LA_E_6960912,unmixed_dataset/eval/RS_ASVspoof_LA_E_6960912.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_614LdgrE13A,unmixed_dataset/eval/FM_stable_audio_open_614LdgrE13A.wav,0.0,MixFake_official_eval,strict,RF,sequential,transcode_g711_opus,bonafide,stable_audio_open,0.7851436138153076,True
pmv3_0094__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_1777813,FM_MusicGen_medium_eHeUipPZHIc,bonafide,MusicGen_medium,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0094__clean.flac,sequential,RF,sequential__RF,clean,,LA_0016,fmc:eHeUipPZHIc,0.0,music_first,10.161,,,,,,pmv3_0094,,,,,,,,,,,pmv3_0094,RS_ASVspoof_LA_E_1777813,unmixed_dataset/eval/RS_ASVspoof_LA_E_1777813.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_eHeUipPZHIc,unmixed_dataset/eval/FM_MusicGen_medium_eHeUipPZHIc.wav,0.2,MixFake_official_eval,strict,RF,sequential,clean,bonafide,MusicGen_medium,0.4448064863681793,True
pmv3_0094__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_1777813,FM_MusicGen_medium_eHeUipPZHIc,bonafide,MusicGen_medium,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0094__g711_ulaw.flac,sequential,RF,sequential__RF,g711_ulaw,,LA_0016,fmc:eHeUipPZHIc,0.0,music_first,10.161,,,,,,pmv3_0094,,,,,,,,,,,pmv3_0094,RS_ASVspoof_LA_E_1777813,unmixed_dataset/eval/RS_ASVspoof_LA_E_1777813.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_eHeUipPZHIc,unmixed_dataset/eval/FM_MusicGen_medium_eHeUipPZHIc.wav,0.2,MixFake_official_eval,strict,RF,sequential,g711_ulaw,bonafide,MusicGen_medium,0.6983233690261841,True
pmv3_0094__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_1777813,FM_MusicGen_medium_eHeUipPZHIc,bonafide,MusicGen_medium,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0094__g722_wb.flac,sequential,RF,sequential__RF,g722_wb,,LA_0016,fmc:eHeUipPZHIc,0.0,music_first,10.161,,,,,,pmv3_0094,,,,,,,,,,,pmv3_0094,RS_ASVspoof_LA_E_1777813,unmixed_dataset/eval/RS_ASVspoof_LA_E_1777813.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_eHeUipPZHIc,unmixed_dataset/eval/FM_MusicGen_medium_eHeUipPZHIc.wav,0.2,MixFake_official_eval,strict,RF,sequential,g722_wb,bonafide,MusicGen_medium,0.6938529014587402,True
pmv3_0094__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_1777813,FM_MusicGen_medium_eHeUipPZHIc,bonafide,MusicGen_medium,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0094__opus_nb_8k.flac,sequential,RF,sequential__RF,opus_nb_8k,,LA_0016,fmc:eHeUipPZHIc,0.0,music_first,10.161,,,,,,pmv3_0094,,,,,,,,,,,pmv3_0094,RS_ASVspoof_LA_E_1777813,unmixed_dataset/eval/RS_ASVspoof_LA_E_1777813.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_eHeUipPZHIc,unmixed_dataset/eval/FM_MusicGen_medium_eHeUipPZHIc.wav,0.2,MixFake_official_eval,strict,RF,sequential,opus_nb_8k,bonafide,MusicGen_medium,0.5393129587173462,True
pmv3_0094__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_1777813,FM_MusicGen_medium_eHeUipPZHIc,bonafide,MusicGen_medium,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0094__transcode_g711_opus.flac,sequential,RF,sequential__RF,transcode_g711_opus,,LA_0016,fmc:eHeUipPZHIc,0.0,music_first,10.161,,,,,,pmv3_0094,,,,,,,,,,,pmv3_0094,RS_ASVspoof_LA_E_1777813,unmixed_dataset/eval/RS_ASVspoof_LA_E_1777813.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_eHeUipPZHIc,unmixed_dataset/eval/FM_MusicGen_medium_eHeUipPZHIc.wav,0.2,MixFake_official_eval,strict,RF,sequential,transcode_g711_opus,bonafide,MusicGen_medium,0.6628966331481934,True
pmv3_0095__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_1653244,FM_audioldm2_Yk2ZrS0ZS6g,bonafide,audioldm2,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0095__clean.flac,sequential,RF,sequential__RF,clean,,LA_0014,fmc:Yk2ZrS0ZS6g,0.0,voice_first,11.0646875,,,,,,pmv3_0095,,,,,,,,,,,pmv3_0095,RS_ASVspoof_LA_E_1653244,unmixed_dataset/eval/RS_ASVspoof_LA_E_1653244.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_Yk2ZrS0ZS6g,unmixed_dataset/eval/FM_audioldm2_Yk2ZrS0ZS6g.wav,0.0,MixFake_official_eval,strict,RF,sequential,clean,bonafide,audioldm2,0.28413888812065125,True
pmv3_0095__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_1653244,FM_audioldm2_Yk2ZrS0ZS6g,bonafide,audioldm2,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0095__g711_ulaw.flac,sequential,RF,sequential__RF,g711_ulaw,,LA_0014,fmc:Yk2ZrS0ZS6g,0.0,voice_first,11.06475,,,,,,pmv3_0095,,,,,,,,,,,pmv3_0095,RS_ASVspoof_LA_E_1653244,unmixed_dataset/eval/RS_ASVspoof_LA_E_1653244.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_Yk2ZrS0ZS6g,unmixed_dataset/eval/FM_audioldm2_Yk2ZrS0ZS6g.wav,0.0,MixFake_official_eval,strict,RF,sequential,g711_ulaw,bonafide,audioldm2,0.17735320329666138,True
pmv3_0095__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_1653244,FM_audioldm2_Yk2ZrS0ZS6g,bonafide,audioldm2,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0095__g722_wb.flac,sequential,RF,sequential__RF,g722_wb,,LA_0014,fmc:Yk2ZrS0ZS6g,0.0,voice_first,11.06475,,,,,,pmv3_0095,,,,,,,,,,,pmv3_0095,RS_ASVspoof_LA_E_1653244,unmixed_dataset/eval/RS_ASVspoof_LA_E_1653244.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_Yk2ZrS0ZS6g,unmixed_dataset/eval/FM_audioldm2_Yk2ZrS0ZS6g.wav,0.0,MixFake_official_eval,strict,RF,sequential,g722_wb,bonafide,audioldm2,0.33012673258781433,True
pmv3_0095__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_1653244,FM_audioldm2_Yk2ZrS0ZS6g,bonafide,audioldm2,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0095__opus_nb_8k.flac,sequential,RF,sequential__RF,opus_nb_8k,,LA_0014,fmc:Yk2ZrS0ZS6g,0.0,voice_first,11.06475,,,,,,pmv3_0095,,,,,,,,,,,pmv3_0095,RS_ASVspoof_LA_E_1653244,unmixed_dataset/eval/RS_ASVspoof_LA_E_1653244.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_Yk2ZrS0ZS6g,unmixed_dataset/eval/FM_audioldm2_Yk2ZrS0ZS6g.wav,0.0,MixFake_official_eval,strict,RF,sequential,opus_nb_8k,bonafide,audioldm2,0.08150721341371536,True
pmv3_0095__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_1653244,FM_audioldm2_Yk2ZrS0ZS6g,bonafide,audioldm2,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0095__transcode_g711_opus.flac,sequential,RF,sequential__RF,transcode_g711_opus,,LA_0014,fmc:Yk2ZrS0ZS6g,0.0,voice_first,11.06475,,,,,,pmv3_0095,,,,,,,,,,,pmv3_0095,RS_ASVspoof_LA_E_1653244,unmixed_dataset/eval/RS_ASVspoof_LA_E_1653244.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_Yk2ZrS0ZS6g,unmixed_dataset/eval/FM_audioldm2_Yk2ZrS0ZS6g.wav,0.0,MixFake_official_eval,strict,RF,sequential,transcode_g711_opus,bonafide,audioldm2,0.22606031596660614,True
pmv3_0096__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_7262697,FM_mustango_07-3grCQ8EU,bonafide,mustango,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0096__clean.flac,sequential,RF,sequential__RF,clean,,LA_0005,fmc:07-3grCQ8EU,0.0,music_first,10.340125,,,,,,pmv3_0096,,,,,,,,,,,pmv3_0096,RS_ASVspoof_LA_E_7262697,unmixed_dataset/eval/RS_ASVspoof_LA_E_7262697.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_07-3grCQ8EU,unmixed_dataset/eval/FM_mustango_07-3grCQ8EU.wav,0.0,MixFake_official_eval,strict,RF,sequential,clean,bonafide,mustango,0.007756608072668314,True
pmv3_0096__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_7262697,FM_mustango_07-3grCQ8EU,bonafide,mustango,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0096__g711_ulaw.flac,sequential,RF,sequential__RF,g711_ulaw,,LA_0005,fmc:07-3grCQ8EU,0.0,music_first,10.340125,,,,,,pmv3_0096,,,,,,,,,,,pmv3_0096,RS_ASVspoof_LA_E_7262697,unmixed_dataset/eval/RS_ASVspoof_LA_E_7262697.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_07-3grCQ8EU,unmixed_dataset/eval/FM_mustango_07-3grCQ8EU.wav,0.0,MixFake_official_eval,strict,RF,sequential,g711_ulaw,bonafide,mustango,0.009758933447301388,True
pmv3_0096__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_7262697,FM_mustango_07-3grCQ8EU,bonafide,mustango,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0096__g722_wb.flac,sequential,RF,sequential__RF,g722_wb,,LA_0005,fmc:07-3grCQ8EU,0.0,music_first,10.340125,,,,,,pmv3_0096,,,,,,,,,,,pmv3_0096,RS_ASVspoof_LA_E_7262697,unmixed_dataset/eval/RS_ASVspoof_LA_E_7262697.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_07-3grCQ8EU,unmixed_dataset/eval/FM_mustango_07-3grCQ8EU.wav,0.0,MixFake_official_eval,strict,RF,sequential,g722_wb,bonafide,mustango,0.013716783374547958,True
pmv3_0096__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_7262697,FM_mustango_07-3grCQ8EU,bonafide,mustango,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0096__opus_nb_8k.flac,sequential,RF,sequential__RF,opus_nb_8k,,LA_0005,fmc:07-3grCQ8EU,0.0,music_first,10.340125,,,,,,pmv3_0096,,,,,,,,,,,pmv3_0096,RS_ASVspoof_LA_E_7262697,unmixed_dataset/eval/RS_ASVspoof_LA_E_7262697.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_07-3grCQ8EU,unmixed_dataset/eval/FM_mustango_07-3grCQ8EU.wav,0.0,MixFake_official_eval,strict,RF,sequential,opus_nb_8k,bonafide,mustango,0.01649443991482258,True
pmv3_0096__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_7262697,FM_mustango_07-3grCQ8EU,bonafide,mustango,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0096__transcode_g711_opus.flac,sequential,RF,sequential__RF,transcode_g711_opus,,LA_0005,fmc:07-3grCQ8EU,0.0,music_first,10.340125,,,,,,pmv3_0096,,,,,,,,,,,pmv3_0096,RS_ASVspoof_LA_E_7262697,unmixed_dataset/eval/RS_ASVspoof_LA_E_7262697.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_07-3grCQ8EU,unmixed_dataset/eval/FM_mustango_07-3grCQ8EU.wav,0.0,MixFake_official_eval,strict,RF,sequential,transcode_g711_opus,bonafide,mustango,0.07191704213619232,True
pmv3_0097__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_6458585,FM_musicldm_4Y5VcH7iK3Q,bonafide,musicldm,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0097__clean.flac,sequential,RF,sequential__RF,clean,,LA_0010,fmc:4Y5VcH7iK3Q,0.0,music_first,11.783125,,,,,,pmv3_0097,,,,,,,,,,,pmv3_0097,RS_ASVspoof_LA_E_6458585,unmixed_dataset/eval/RS_ASVspoof_LA_E_6458585.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_4Y5VcH7iK3Q,unmixed_dataset/eval/FM_musicldm_4Y5VcH7iK3Q.wav,0.5,MixFake_official_eval,strict,RF,sequential,clean,bonafide,musicldm,0.030900001525878906,True
pmv3_0097__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_6458585,FM_musicldm_4Y5VcH7iK3Q,bonafide,musicldm,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0097__g711_ulaw.flac,sequential,RF,sequential__RF,g711_ulaw,,LA_0010,fmc:4Y5VcH7iK3Q,0.0,music_first,11.783125,,,,,,pmv3_0097,,,,,,,,,,,pmv3_0097,RS_ASVspoof_LA_E_6458585,unmixed_dataset/eval/RS_ASVspoof_LA_E_6458585.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_4Y5VcH7iK3Q,unmixed_dataset/eval/FM_musicldm_4Y5VcH7iK3Q.wav,0.5,MixFake_official_eval,strict,RF,sequential,g711_ulaw,bonafide,musicldm,0.011933055706322193,True
pmv3_0097__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_6458585,FM_musicldm_4Y5VcH7iK3Q,bonafide,musicldm,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0097__g722_wb.flac,sequential,RF,sequential__RF,g722_wb,,LA_0010,fmc:4Y5VcH7iK3Q,0.0,music_first,11.783125,,,,,,pmv3_0097,,,,,,,,,,,pmv3_0097,RS_ASVspoof_LA_E_6458585,unmixed_dataset/eval/RS_ASVspoof_LA_E_6458585.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_4Y5VcH7iK3Q,unmixed_dataset/eval/FM_musicldm_4Y5VcH7iK3Q.wav,0.5,MixFake_official_eval,strict,RF,sequential,g722_wb,bonafide,musicldm,0.01553684938699007,True
pmv3_0097__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_6458585,FM_musicldm_4Y5VcH7iK3Q,bonafide,musicldm,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0097__opus_nb_8k.flac,sequential,RF,sequential__RF,opus_nb_8k,,LA_0010,fmc:4Y5VcH7iK3Q,0.0,music_first,11.783125,,,,,,pmv3_0097,,,,,,,,,,,pmv3_0097,RS_ASVspoof_LA_E_6458585,unmixed_dataset/eval/RS_ASVspoof_LA_E_6458585.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_4Y5VcH7iK3Q,unmixed_dataset/eval/FM_musicldm_4Y5VcH7iK3Q.wav,0.5,MixFake_official_eval,strict,RF,sequential,opus_nb_8k,bonafide,musicldm,0.016999121755361557,True
pmv3_0097__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_6458585,FM_musicldm_4Y5VcH7iK3Q,bonafide,musicldm,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0097__transcode_g711_opus.flac,sequential,RF,sequential__RF,transcode_g711_opus,,LA_0010,fmc:4Y5VcH7iK3Q,0.0,music_first,11.783125,,,,,,pmv3_0097,,,,,,,,,,,pmv3_0097,RS_ASVspoof_LA_E_6458585,unmixed_dataset/eval/RS_ASVspoof_LA_E_6458585.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_4Y5VcH7iK3Q,unmixed_dataset/eval/FM_musicldm_4Y5VcH7iK3Q.wav,0.5,MixFake_official_eval,strict,RF,sequential,transcode_g711_opus,bonafide,musicldm,0.0157035980373621,True
pmv3_0098__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_8699699,FM_stable_audio_open_d1nz5tZckSA,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0098__clean.flac,sequential,RF,sequential__RF,clean,,LA_0032,fmc:d1nz5tZckSA,0.0,voice_first,12.5083125,,,,,,pmv3_0098,,,,,,,,,,,pmv3_0098,RS_ASVspoof_LA_E_8699699,unmixed_dataset/eval/RS_ASVspoof_LA_E_8699699.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_d1nz5tZckSA,unmixed_dataset/eval/FM_stable_audio_open_d1nz5tZckSA.wav,0.5,MixFake_official_eval,strict,RF,sequential,clean,bonafide,stable_audio_open,0.1265142410993576,True
pmv3_0098__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_8699699,FM_stable_audio_open_d1nz5tZckSA,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0098__g711_ulaw.flac,sequential,RF,sequential__RF,g711_ulaw,,LA_0032,fmc:d1nz5tZckSA,0.0,voice_first,12.508375,,,,,,pmv3_0098,,,,,,,,,,,pmv3_0098,RS_ASVspoof_LA_E_8699699,unmixed_dataset/eval/RS_ASVspoof_LA_E_8699699.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_d1nz5tZckSA,unmixed_dataset/eval/FM_stable_audio_open_d1nz5tZckSA.wav,0.5,MixFake_official_eval,strict,RF,sequential,g711_ulaw,bonafide,stable_audio_open,0.017233196645975113,True
pmv3_0098__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_8699699,FM_stable_audio_open_d1nz5tZckSA,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0098__g722_wb.flac,sequential,RF,sequential__RF,g722_wb,,LA_0032,fmc:d1nz5tZckSA,0.0,voice_first,12.508375,,,,,,pmv3_0098,,,,,,,,,,,pmv3_0098,RS_ASVspoof_LA_E_8699699,unmixed_dataset/eval/RS_ASVspoof_LA_E_8699699.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_d1nz5tZckSA,unmixed_dataset/eval/FM_stable_audio_open_d1nz5tZckSA.wav,0.5,MixFake_official_eval,strict,RF,sequential,g722_wb,bonafide,stable_audio_open,0.13073314726352692,True
pmv3_0098__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_8699699,FM_stable_audio_open_d1nz5tZckSA,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0098__opus_nb_8k.flac,sequential,RF,sequential__RF,opus_nb_8k,,LA_0032,fmc:d1nz5tZckSA,0.0,voice_first,12.508375,,,,,,pmv3_0098,,,,,,,,,,,pmv3_0098,RS_ASVspoof_LA_E_8699699,unmixed_dataset/eval/RS_ASVspoof_LA_E_8699699.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_d1nz5tZckSA,unmixed_dataset/eval/FM_stable_audio_open_d1nz5tZckSA.wav,0.5,MixFake_official_eval,strict,RF,sequential,opus_nb_8k,bonafide,stable_audio_open,0.015929382294416428,True
pmv3_0098__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_8699699,FM_stable_audio_open_d1nz5tZckSA,bonafide,stable_audio_open,,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0098__transcode_g711_opus.flac,sequential,RF,sequential__RF,transcode_g711_opus,,LA_0032,fmc:d1nz5tZckSA,0.0,voice_first,12.508375,,,,,,pmv3_0098,,,,,,,,,,,pmv3_0098,RS_ASVspoof_LA_E_8699699,unmixed_dataset/eval/RS_ASVspoof_LA_E_8699699.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_d1nz5tZckSA,unmixed_dataset/eval/FM_stable_audio_open_d1nz5tZckSA.wav,0.5,MixFake_official_eval,strict,RF,sequential,transcode_g711_opus,bonafide,stable_audio_open,0.02793545089662075,True
